Age,Gender,Education Level,Job Title,Years of Experience,Salary
55,0,1,Senior Project Engineer,28,193964.0
29,1,2,Full Stack Engineer,4,104702.0
44,0,3,Software Engineer Manager,19,172955.0
40,1,2,Senior Software Engineer,16,138032.0
27,0,1,Back end Developer,4,82683.0
43,0,2,Full Stack Engineer,17,155414.0
49,1,0,Senior Project Engineer,25,154207.0
30,0,2,Front end Developer,8,107895.0
42,1,1,Senior Software Engineer,18,148446.0
26,0,2,Full Stack Engineer,4,102859.0
41,1,3,Software Engineer Manager,13,138662.0
46,0,1,Senior Project Engineer,23,181699.0
57,1,2,Full Stack Engineer,33,188232.0
22,1,0,Back end Developer,0,51832.0
54,0,3,Software Engineer Manager,28,188484.0
42,1,2,Senior Software Engineer,16,138286.0
49,0,1,Full Stack Engineer,22,181132.0
27,1,2,Back end Developer,4,73938.0
36,0,1,Senior Project Engineer,14,119224.0
31,1,2,Full Stack Engineer,6,101186.0
39,0,2,Software Engineer Manager,14,142360.0
41,1,1,Senior Project Engineer,20,151315.0
48,0,3,Full Stack Engineer,23,181021.0
39,1,2,Senior Software Engineer,15,134641.0
48,0,1,Front end Developer,23,173851.0
31,2,0,Back end Developer,8,104127.0
47,0,2,Senior Project Engineer,25,178859.0
29,1,3,Full Stack Engineer,5,98568.0
32,0,1,Software Engineer Manager,9,104661.0
38,1,2,Senior Software Engineer,13,134858.0
34,0,1,Back end Developer,10,94502.0
23,2,0,Front end Developer,2,62852.0
34,1,1,Full Stack Engineer,8,122485.0
25,0,3,Software Engineer Manager,12,169159.0
43,0,2,Senior Software Engineer,21,187081.0
53,2,0,Senior Project Engineer,31,166109.0
27,1,2,Front end Developer,5,78354.0
25,0,1,Back end Developer,2,90249.0
29,1,2,Senior Software Engineer,6,132720.0
52,0,3,Software Engineer Manager,23,161568.0
41,0,2,Front end Developer,13,127346.0
49,1,1,Back end Developer,19,120177.0
25,2,0,Full Stack Engineer,2,69032.0
35,0,2,Senior Project Engineer,8,101332.0
57,1,3,Full Stack Engineer,30,121450.0
35,1,1,Senior Project Engineer,12,166375.0
43,0,2,Senior Software Engineer,21,185119.0
37,1,1,Full Stack Engineer,10,149217.0
50,0,2,Software Engineer Manager,21,166512.0
52,1,2,Senior Software Engineer,28,186963.0
26,0,1,Back end Developer,3,75072.0
34,1,2,Full Stack Engineer,10,163398.0
30,0,0,Senior Project Engineer,11,103947.0
60,1,3,Software Engineer Manager,33,179180.0
50,0,1,Back end Developer,23,175966.0
58,0,2,Senior Software Engineer,27,190004.0
35,1,2,Full Stack Engineer,10,152039.0
28,0,2,Front end Developer,5,76742.0
57,1,3,Software Engineer Manager,33,191790.0
46,1,1,Senior Software Engineer,20,139398.0
28,0,0,Back end Developer,7,95845.0
34,0,2,Full Stack Engineer,12,160976.0
33,1,2,Senior Project Engineer,9,126753.0
37,2,2,Full Stack Engineer,14,161393.0
33,0,2,Senior Software Engineer,8,139817.0
53,0,3,Software Engineer Manager,25,181714.0
35,1,1,Back end Developer,10,114776.0
30,0,2,Full Stack Engineer,6,105725.0
24,1,0,Senior Project Engineer,1,52731.0
36,0,2,Front end Developer,8,106492.0
27,1,1,Full Stack Engineer,4,73895.0
23,0,3,Software Engineer Manager,1,119836.0
28,1,2,Senior Software Engineer,5,99747.0
52,0,1,Back end Developer,25,168287.0
28,1,2,Full Stack Engineer,7,115920.0
32,0,2,Senior Project Engineer,11,128078.0
24,1,1,Front end Developer,1,51265.0
43,0,0,Senior Software Engineer,22,165919.0
60,1,3,Software Engineer Manager,34,188651.0
24,0,2,Back end Developer,0,55538.0
55,0,1,Senior Project Engineer,28,193964.0
29,1,2,Full Stack Engineer,4,104702.0
44,0,3,Software Engineer Manager,19,172955.0
40,1,2,Senior Software Engineer,16,138032.0
27,0,1,Back end Developer,4,82683.0
43,0,2,Full Stack Engineer,17,155414.0
49,1,0,Senior Project Engineer,25,154207.0
30,0,2,Front end Developer,8,107895.0
42,1,1,Senior Software Engineer,18,148446.0
26,0,2,Full Stack Engineer,4,102859.0
41,1,3,Software Engineer Manager,13,138662.0
46,0,1,Senior Project Engineer,23,181699.0
57,1,2,Full Stack Engineer,33,188232.0
22,1,0,Back end Developer,0,51832.0
54,0,3,Software Engineer Manager,28,188484.0
42,1,2,Senior Software Engineer,16,138286.0
49,0,1,Full Stack Engineer,22,181132.0
27,1,2,Back end Developer,4,73938.0
36,0,1,Senior Project Engineer,14,119224.0
31,1,2,Full Stack Engineer,6,101186.0
39,0,2,Software Engineer Manager,14,142360.0
41,1,1,Senior Project Engineer,20,151315.0
48,0,3,Full Stack Engineer,23,181021.0
39,1,2,Senior Software Engineer,15,134641.0
48,0,1,Front end Developer,23,173851.0
31,2,0,Back end Developer,8,104127.0
47,0,2,Senior Project Engineer,25,178859.0
29,1,3,Full Stack Engineer,5,98568.0
32,0,1,Software Engineer Manager,9,104661.0
38,1,2,Senior Software Engineer,13,134858.0
34,0,1,Back end Developer,10,94502.0
23,2,0,Front end Developer,2,62852.0
36,0,1,Front end Developer,14,139095.0
30,1,2,Senior Project Engineer,5,106278.0
28,0,2,Full Stack Engineer,4,90452.0
46,1,3,Software Engineer Manager,23,168304.0
34,0,1,Back end Developer,10,126593.0
44,0,2,Senior Software Engineer,19,152203.0
55,1,3,Software Engineer Manager,30,183138.0
35,0,2,Full Stack Engineer,9,130275.0
54,0,1,Senior Project Engineer,29,191915.0
23,1,0,Back end Developer,2,62807.0
46,0,2,Senior Software Engineer,21,174305.0
33,1,1,Full Stack Engineer,9,133326.0
26,0,2,Front end Developer,4,75656.0
43,1,3,Software Engineer Manager,19,155944.0
36,0,2,Full Stack Engineer,11,137775.0
23,1,1,Senior Project Engineer,0,51831.0
49,0,2,Software Engineer Manager,22,182237.0
35,1,2,Full Stack Engineer,10,151901.0
31,0,1,Back end Developer,8,100052.0
54,2,0,Senior Software Engineer,29,158254.0
43,0,2,Full Stack Engineer,20,167207.0
33,1,2,Senior Project Engineer,10,112439.0
52,1,3,Software Engineer Manager,29,194214.0
28,0,1,Full Stack Engineer,5,84407.0
36,1,2,Senior Software Engineer,13,139413.0
43,0,1,Senior Project Engineer,20,143084.0
50,1,2,Full Stack Engineer,25,192344.0
24,0,3,Software Engineer Manager,1,106132.0
52,0,2,Senior Software Engineer,26,184816.0
46,1,1,Back end Developer,19,150248.0
38,0,2,Full Stack Engineer,15,170995.0
29,0,1,Senior Project Engineer,6,88035.0
33,1,2,Front end Developer,10,119419.0
47,0,3,Software Engineer Manager,21,173582.0
45,1,2,Senior Software Engineer,23,174436.0
28,0,1,Back end Developer,4,71699.0
42,1,2,Full Stack Engineer,14,163558.0
46,0,1,Senior Project Engineer,24,166828.0
38,1,3,Software Engineer Manager,15,144496.0
54,0,2,Senior Software Engineer,31,193746.0
33,1,2,Full Stack Engineer,8,122581.0
27,0,0,Back end Developer,4,79767.0
50,1,1,Senior Project Engineer,25,177177.0
26,0,2,Full Stack Engineer,4,89843.0
31,1,2,Senior Software Engineer,6,113563.0
35,0,1,Front end Developer,10,128712.0
44,1,3,Software Engineer Manager,18,161621.0
32,0,2,Senior Project Engineer,8,121454.0
54,0,1,Full Stack Engineer,25,179987.0
26,1,2,Front end Developer,3,72649.0
23,0,3,Software Engineer Manager,0,52612.0
48,1,2,Senior Software Engineer,24,184006.0
38,0,1,Back end Developer,12,131960.0
30,1,2,Full Stack Engineer,5,102465.0
40,0,2,Software Engineer Manager,16,149748.0
45,1,1,Senior Project Engineer,22,171036.0
36,0,2,Full Stack Engineer,13,146351.0
52,0,3,Software Engineer Manager,26,185462.0
31,1,1,Senior Software Engineer,7,107718.0
26,0,2,Full Stack Engineer,4,90944.0
30,1,2,Senior Project Engineer,5,100425.0
24,0,1,Back end Developer,2,63901.0
45,0,2,Senior Software Engineer,22,181902.0
33,1,2,Full Stack Engineer,9,136533.0
38,0,1,Front end Developer,11,136285.0
54,1,3,Software Engineer Manager,31,191818.0
42,0,2,Full Stack Engineer,19,176643.0
28,1,1,Senior Project Engineer,4,70022.0
30,0,2,Front end Developer,6,99363.0
43,1,2,Senior Software Engineer,19,152944.0
35,0,1,Back end Developer,10,123386.0
44,0,2,Full Stack Engineer,21,168906.0
55,1,1,Senior Project Engineer,30,183020.0
23,0,0,Front end Developer,1,47898.0
39,1,2,Senior Software Engineer,14,135853.0
43,0,1,Full Stack Engineer,17,149198.0
29,0,3,Software Engineer Manager,6,106662.0
51,0,2,Senior Software Engineer,28,186610.0
30,1,1,Senior Project Engineer,6,89995.0
26,0,2,Full Stack Engineer,4,85825.0
39,1,3,Software Engineer Manager,13,143814.0
49,0,2,Front end Developer,24,174726.0
42,1,1,Senior Software Engineer,20,150534.0
27,0,1,Back end Developer,4,68732.0
43,0,2,Full Stack Engineer,21,187951.0
37,1,1,Senior Project Engineer,13,137336.0
51,0,3,Software Engineer Manager,26,191159.0
29,1,2,Full Stack Engineer,5,102868.0
43,0,1,Senior Software Engineer,20,154281.0
31,0,2,Back end Developer,8,111535.0
30,1,2,Senior Project Engineer,6,107906.0
36,0,1,Full Stack Engineer,13,143885.0
52,1,3,Software Engineer Manager,27,180958.0
28,0,2,Senior Software Engineer,6,108607.0
49,0,1,Back end Developer,24,178284.0
27,1,2,Front end Developer,4,75969.0
41,0,2,Senior Project Engineer,15,143705.0
56,1,3,Software Engineer Manager,31,197354.0
46,0,1,Senior Software Engineer,22,174324.0
32,1,2,Full Stack Engineer,8,123781.0
38,0,3,Software Engineer Manager,12,141735.0
52,0,2,Senior Project Engineer,28,187120.0
24,1,1,Back end Developer,1,61095.0
49,0,2,Full Stack Engineer,22,179045.0
35,1,2,Senior Software Engineer,10,130355.0
31,0,1,Front end Developer,7,103282.0
44,1,3,Software Engineer Manager,18,157872.0
33,0,2,Senior Project Engineer,10,117314.0
54,0,1,Senior Software Engineer,30,186321.0
33,1,2,Full Stack Engineer,11,129686.0
27,0,0,Back end Developer,3,68611.0
51,1,2,Senior Project Engineer,25,177913.0
26,0,2,Full Stack Engineer,3,68472.0
31,1,2,Senior Software Engineer,6,113065.0
35,0,1,Front end Developer,9,125091.0
45,1,3,Software Engineer Manager,23,172925.0
32,0,2,Senior Project Engineer,9,126916.0
54,0,1,Full Stack Engineer,27,183417.0
26,1,2,Front end Developer,4,76898.0
23,0,3,Software Engineer Manager,1,579.0
26,1,1,Software Engineer,2,65000.0
33,0,2,Data Analyst,8,120000.0
29,1,1,Product Manager,4,90000.0
41,0,3,Data Scientist,15,190000.0
35,1,2,Software Engineer,9,140000.0
28,0,1,Software Developer,3,75000.0
37,1,2,Data Scientist,11,160000.0
33,0,1,Product Manager,8,130000.0
24,1,2,Software Engineer,2,60000.0
46,0,3,Director of Data Science,20,220000.0
29,1,1,Software Developer,5,80000.0
31,0,2,Data Scientist,7,130000.0
27,1,1,Software Engineer,3,65000.0
38,0,3,Senior Data Scientist,13,170000.0
30,1,2,Product Manager,6,110000.0
25,0,1,Front End Developer,2,50000.0
44,0,3,Director of Data Science,18,210000.0
33,1,2,Data Analyst,8,100000.0
22,0,1,Software Engineer,1,50000.0
36,0,2,Product Manager,10,160000.0
28,1,1,Software Engineer,4,70000.0
41,0,3,Senior Data Scientist,16,190000.0
34,1,2,Data Scientist,9,140000.0
23,0,1,Software Developer,1,45000.0
32,1,2,Product Manager,7,120000.0
25,0,2,Software Engineer,2,60000.0
37,1,1,Data Analyst,11,150000.0
28,0,1,Software Engineer,4,70000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
34,0,2,Data Scientist,9,140000.0
23,1,1,Software Engineer,1,50000.0
32,0,2,Product Manager,7,110000.0
25,1,2,Software Engineer,2,60000.0
37,0,1,Data Analyst,11,160000.0
28,0,1,Software Engineer,4,75000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
34,0,2,Data Scientist,9,140000.0
23,1,1,Software Engineer,1,50000.0
32,0,2,Product Manager,7,110000.0
25,1,2,Software Engineer,2,60000.0
37,0,1,Data Analyst,11,160000.0
28,0,1,Software Engineer,4,75000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
34,0,2,Data Scientist,9,140000.0
23,1,1,Software Engineer,1,50000.0
32,0,2,Product Manager,7,110000.0
25,1,2,Software Engineer,2,60000.0
37,0,1,Data Analyst,11,160000.0
28,0,1,Software Engineer,4,75000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
34,0,2,Data Scientist,9,140000.0
23,1,1,Software Engineer,1,50000.0
32,0,2,Product Manager,7,110000.0
25,1,2,Software Engineer,2,60000.0
37,0,1,Data Analyst,11,160000.0
28,0,1,Software Engineer,4,75000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
34,0,2,Data Scientist,9,140000.0
23,1,1,Software Engineer,1,50000.0
32,0,2,Product Manager,7,110000.0
25,1,2,Software Engineer,2,60000.0
37,0,1,Data Analyst,11,160000.0
28,0,1,Software Engineer,4,75000.0
41,1,3,Director of Data Science,16,200000.0
34,0,2,Data Analyst,8,100000.0
24,1,1,Software Developer,2,55000.0
36,0,3,Senior Data Scientist,12,170000.0
30,1,1,Software Engineer,5,90000.0
29,0,1,Front End Developer,4,80000.0
42,0,2,Product Manager,14,180000.0
26,0,1,Software Developer,2,60000.0
35,1,2,Data Analyst,9,120000.0
27,1,1,Software Engineer,3,70000.0
48,0,3,Director of Data Science,18,210000.0
29,1,1,Full Stack Engineer,6,103579.0
45,0,2,Software Engineer Manager,19,163780.0
36,0,1,Front end Developer,12,137878.0
30,1,2,Senior Project Engineer,4,92438.0
28,0,2,Full Stack Engineer,5,84181.0
46,1,3,Software Engineer Manager,21,174821.0
34,0,1,Back end Developer,10,126520.0
44,0,2,Senior Software Engineer,18,152168.0
55,1,3,Software Engineer Manager,29,190543.0
35,0,2,Full Stack Engineer,9,131547.0
54,0,1,Senior Project Engineer,28,192292.0
23,1,0,Back end Developer,1,52807.0
46,0,2,Senior Software Engineer,20,174938.0
33,1,1,Full Stack Engineer,8,124071.0
26,0,2,Front end Developer,3,73640.0
43,1,3,Software Engineer Manager,19,156486.0
36,0,2,Full Stack Engineer,11,138859.0
23,1,1,Senior Project Engineer,0,52831.0
49,0,2,Software Engineer Manager,23,182392.0
35,1,2,Full Stack Engineer,11,151078.0
31,0,1,Back end Developer,8,100679.0
54,2,0,Senior Software Engineer,29,158966.0
43,0,2,Full Stack Engineer,20,167924.0
33,1,2,Senior Project Engineer,10,113334.0
52,1,3,Software Engineer Manager,29,194778.0
28,0,1,Full Stack Engineer,4,77606.0
36,1,2,Senior Software Engineer,13,140010.0
43,0,1,Senior Project Engineer,20,142421.0
50,1,2,Full Stack Engineer,24,192756.0
24,0,3,Software Engineer Manager,1,106686.0
52,0,2,Senior Software Engineer,27,186794.0
46,1,1,Back end Developer,19,150729.0
38,0,2,Full Stack Engineer,15,171652.0
29,0,1,Senior Project Engineer,6,88552.0
33,1,2,Front end Developer,9,119918.0
47,0,3,Software Engineer Manager,21,174985.0
45,1,2,Senior Software Engineer,23,174336.0
28,0,1,Back end Developer,4,72389.0
42,1,2,Full Stack Engineer,14,163978.0
46,0,1,Senior Project Engineer,25,166958.0
38,1,3,Software Engineer Manager,15,145052.0
54,0,2,Senior Software Engineer,32,195270.0
33,1,2,Full Stack Engineer,8,122970.0
27,0,0,Back end Developer,4,80247.0
50,1,1,Senior Project Engineer,25,177862.0
26,0,2,Full Stack Engineer,4,91062.0
31,1,2,Senior Software Engineer,6,114290.0
35,0,1,Front end Developer,10,128999.0
44,1,3,Software Engineer Manager,18,162454.0
32,0,2,Senior Project Engineer,8,122354.0
54,0,1,Full Stack Engineer,25,179756.0
26,1,2,Front end Developer,3,73218.0
23,0,3,Software Engineer Manager,0,52612.0
48,1,2,Senior Software Engineer,24,184480.0
38,0,1,Back end Developer,12,132442.0
30,1,2,Full Stack Engineer,5,102828.0
40,0,2,Software Engineer Manager,16,150301.0
45,1,1,Senior Project Engineer,22,171468.0
36,0,2,Full Stack Engineer,13,147326.0
52,0,3,Software Engineer Manager,26,185982.0
31,1,1,Senior Software Engineer,7,108267.0
26,0,2,Full Stack Engineer,4,91397.0
30,1,2,Senior Project Engineer,5,100867.0
24,0,1,Back end Developer,2,64182.0
45,0,2,Senior Software Engineer,22,182506.0
33,1,2,Full Stack Engineer,9,136986.0
38,0,1,Front end Developer,11,136662.0
54,1,3,Software Engineer Manager,32,191510.0
42,0,2,Full Stack Engineer,19,177347.0
28,1,1,Senior Project Engineer,3,70397.0
34,0,2,Software Engineer Manager,9,146075.0
46,1,1,Back end Developer,18,155795.0
35,0,2,Full Stack Engineer,9,132638.0
49,1,3,Software Engineer Manager,22,178684.0
32,0,1,Senior Software Engineer,7,106218.0
54,0,2,Full Stack Engineer,28,191239.0
26,1,2,Front end Developer,2,65840.0
23,0,3,Software Engineer Manager,0,52779.0
48,1,2,Senior Software Engineer,23,185038.0
38,0,1,Back end Developer,14,136449.0
30,1,2,Full Stack Engineer,6,110707.0
40,0,2,Software Engineer Manager,17,151670.0
45,1,1,Senior Project Engineer,21,167015.0
36,0,2,Full Stack Engineer,13,146508.0
52,0,3,Software Engineer Manager,27,190596.0
31,1,1,Senior Software Engineer,6,104378.0
26,0,2,Full Stack Engineer,3,70216.0
30,1,2,Senior Project Engineer,5,101733.0
24,0,1,Back end Developer,1,55935.0
45,0,2,Senior Software Engineer,21,180367.0
33,1,2,Full Stack Engineer,9,135596.0
38,0,1,Front end Developer,11,136062.0
54,1,3,Software Engineer Manager,32,191267.0
42,0,2,Full Stack Engineer,19,177347.0
28,1,1,Senior Project Engineer,3,70397.0
34,0,2,Software Engineer Manager,9,146075.0
46,1,1,Back end Developer,18,155795.0
35,0,2,Full Stack Engineer,9,132638.0
49,1,3,Software Engineer Manager,22,178684.0
32,0,1,Senior Software Engineer,7,106218.0
54,0,2,Full Stack Engineer,28,191239.0
26,1,2,Front end Developer,2,65840.0
23,0,3,Software Engineer Manager,0,52779.0
48,1,2,Senior Software Engineer,23,185038.0
38,0,1,Back end Developer,14,136449.0
30,1,2,Full Stack Engineer,6,110707.0
40,0,2,Software Engineer Manager,17,151670.0
